127.0.0.1 - - [13/Mar/2023:14:02:22 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [13/Mar/2023:15:41:03 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:15:41:03 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:05:46 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3109
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:05:48 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3109
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:05:48 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:05:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:05:48 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3109
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:05:48 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:05:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:05:48 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3109
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:05:48 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:05:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:10 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3174
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:10 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:10 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:10 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3174
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:10 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:10 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:10 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3174
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:10 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:10 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:11 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3174
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:11 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:07:11 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:38 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:38 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:38 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:38 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:38 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:38 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:39 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:39 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:39 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 3240
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:39 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:13:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:32:26 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4627
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:32:27 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4627
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:32:27 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:32:27 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:32:27 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4627
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:32:27 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:32:27 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:32:28 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4627
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:32:28 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:32:28 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4664
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4664
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4664
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4664
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:36:40 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:28 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4738
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:28 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:28 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4738
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4738
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4738
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4738
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:38:29 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:29 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4737
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:29 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:29 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4737
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4737
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4737
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4737
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:39:30 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4893
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4893
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4893
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4893
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4893
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:04 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4827
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4827
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4827
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4827
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:17 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:18 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 4827
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:18 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:16:57:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:00 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 5530
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:00 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:00 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:00 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:00 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:00 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:00 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:00 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 5530
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 5530
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:06:01 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 5625
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 5625
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 5625
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:14 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:15 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 5625
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:15 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:15 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:15 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:15 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:15 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:15 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:08:15 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 5695
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 5695
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 5695
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img4.jpg HTTP/1.1" 200 25238
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/0313/domtest.html HTTP/1.1" 200 5695
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/css/mystyle.css HTTP/1.1" 200 1033
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img1.jpg HTTP/1.1" 200 13631
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img3.jpg HTTP/1.1" 200 25286
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img2.jpg HTTP/1.1" 200 16679
0:0:0:0:0:0:0:1 - - [13/Mar/2023:17:09:27 +0900] "GET /webpr/images/img5.jpg HTTP/1.1" 200 7886
